"","Tg","Tg_Detailed","Tg_Detailed_WT","FSC","SSC","Fluorescence","DC1","DC2","DC3","Size_Factor","Pseudotime","State","Type","Color","Component1","Component2","PT1","PT2","Cluster1","Cluster2","Cluster3","Cluster4","Cluster5","Total_mRNAs"
"DIM_1_H8","DIM_CD41_1","Tg(cd41:eGFP)","Tg(cd41:eGFP)",19062,98,282,0.244988925672647,-0.0456333162504929,-0.142031598811663,1,21.0715296189277,"5","Thrombocytes","#CC79A7",5.3679378320113,-0.913371768474387,5.33123521705618,-0.874211300237225,FALSE,FALSE,FALSE,FALSE,TRUE,739095.112856585
"DIM_1_H9","DIM_CD41_1","Tg(cd41:eGFP)","Tg(cd41:eGFP)",34037,196,98,0.187358411995912,0.0318628431346097,-0.114583004793654,1,18.8086168996599,"5","Thrombocytes","#CC79A7",3.41654317143047,0.232230255934259,3.44696116619123,0.221925833145859,FALSE,FALSE,FALSE,FALSE,TRUE,921260.484081437
"DIM_1_H10","DIM_CD41_1","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22145,91,55,0.173609996148227,-0.00454118247459253,-0.0602467793047721,1,19.1115652588093,"5","Thrombocytes","#CC79A7",3.65610304179401,0.0443241384326668,3.61214402368435,0.115034665740527,FALSE,FALSE,FALSE,FALSE,TRUE,931001.215157898
"DIM_1_H11","DIM_CD41_1","Tg(cd41:eGFP)","Tg(cd41:eGFP)",35342,97,58,0.0386070441744759,0.0647761621266229,0.0131704315065115,1,16.8956695463362,"3","HSPC","#009E73",1.5717076969259,0.271029235512892,0.957636212033595,0.210899831806687,FALSE,FALSE,TRUE,FALSE,FALSE,901787.488634977
"DIM_1_H12","DIM_CD41_1","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27980,161,182,0.218091652746117,-0.0147954943323025,-0.140728234965596,1,20.0165469211206,"5","Thrombocytes","#CC79A7",4.45008606274081,-0.39238475476228,4.70327115441381,-0.530773806755208,FALSE,FALSE,FALSE,FALSE,TRUE,889611.371058705
"DIM_2_A1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",48871,595,36,-0.179809730610913,-0.0610934937001872,-0.168035444793449,1,15.859318974913,"2","Neutrophils","#E69F00",-2.3635523823795,1.94562181339727,-2.00687836931773,0.609483958822077,FALSE,TRUE,FALSE,FALSE,FALSE,1031001.09859487
"DIM_2_A2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",36723,100,89,0.225561606149675,-0.0137310238447894,-0.152663541391476,1,19.4172499048887,"5","Thrombocytes","#CC79A7",3.94525732586203,-0.0691374291194015,3.51302381630147,0.178848539759372,FALSE,FALSE,FALSE,FALSE,TRUE,881820.170755511
"DIM_2_A3","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",30495,90,75,0.200215505485924,-0.0367951017957086,-0.10612600921413,1,19.7805534286422,"5","Thrombocytes","#CC79A7",4.26863284262184,-0.23614333441978,3.86697786396164,-0.0426773720178926,FALSE,FALSE,FALSE,FALSE,TRUE,833410.985075671
"DIM_2_A4","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31563,94,36,0.218023465465048,-0.0124287201179857,-0.13299867611593,1,19.8829061089633,"5","Thrombocytes","#CC79A7",4.31972027245197,-0.349030519175956,4.61794843115592,-0.481857101089541,FALSE,FALSE,FALSE,FALSE,TRUE,925589.031600973
"DIM_2_A5","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",23547,68,227,0.228659040527802,-0.0329297984446242,-0.162232357153088,1,20.1328615160889,"5","Thrombocytes","#CC79A7",4.55646872305997,-0.440942398227681,4.88041798386574,-0.634324596165544,FALSE,FALSE,FALSE,FALSE,TRUE,661944.454554766
"DIM_2_A6","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22026,90,64,0.237718108222674,-0.0275451275021397,-0.146373090418063,1,20.5384558078798,"5","Thrombocytes","#CC79A7",4.91561014218365,-0.628762415166148,4.31969708551081,-0.303464385359339,FALSE,FALSE,FALSE,FALSE,TRUE,838043.146280214
"DIM_2_A7","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31979,63,76,0.202372904857387,-0.0378752997176529,-0.10055151451607,1,20.4276993028674,"5","Thrombocytes","#CC79A7",4.79133728464183,-0.622607669376051,4.99584211043269,-0.697262723678815,FALSE,FALSE,FALSE,FALSE,TRUE,687311.648668162
"DIM_2_A8","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",26632,77,121,0.243616624261099,-0.0475985330899221,-0.151901767400805,1,21.5924701425495,"5","Thrombocytes","#CC79A7",5.85897928225539,-1.09369601058214,5.76530397169907,-1.08202533132819,FALSE,FALSE,FALSE,FALSE,TRUE,924920.910469358
"DIM_2_A9","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22654,75,165,0.154372754729127,-0.0450932948273301,-0.04087536103933,1,20.3046789937403,"5","Thrombocytes","#CC79A7",4.69065275036855,-0.552326814321064,4.87000835801345,-0.628411664475087,FALSE,FALSE,FALSE,FALSE,TRUE,929387.227138404
"DIM_2_A10","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27041,58,133,0.23460801609817,-0.0237114486467275,-0.164935377488546,1,21.6865201368494,"5","Thrombocytes","#CC79A7",5.92373518126602,-1.17747101794222,5.66963263160524,-1.03825196564522,FALSE,FALSE,FALSE,FALSE,TRUE,804945.656027472
"DIM_2_A11","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",35916,181,248,0.0290936008841315,0.0478444717312731,0.0415205589588312,1,17.0081112305914,"3","HSPC","#009E73",1.68274039956412,0.290916157420326,1.16522519432051,0.231373557594508,FALSE,FALSE,TRUE,FALSE,FALSE,1042540.7680215
"DIM_2_A12","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",36718,191,37,0.112020389844371,0.0170634833750961,-0.0143356539802929,1,18.0080328200374,"3","HSPC","#009E73",2.67945320557766,0.375330251946373,1.9182621691036,0.303933890338506,FALSE,FALSE,TRUE,FALSE,FALSE,971323.568558213
"DIM_2_B1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",18849,113,74,0.222306005256479,-0.0111170148698242,-0.136899830709214,1,19.5575357425574,"5","Thrombocytes","#CC79A7",4.05505738771204,-0.15970386323748,3.83368311706504,-0.0226457717699002,FALSE,FALSE,FALSE,FALSE,TRUE,783548.581012992
"DIM_2_B2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",28995,58,178,0.247448980780768,-0.034575439461149,-0.15547448030242,1,20.4156600497999,"5","Thrombocytes","#CC79A7",4.81102121149092,-0.56617244949277,4.28759661526677,-0.283813906669483,FALSE,FALSE,FALSE,FALSE,TRUE,754226.272413905
"DIM_2_B3","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31667,67,43,0.221741492924701,-0.0125822482816451,-0.145574583990924,1,20.0144069666397,"5","Thrombocytes","#CC79A7",4.428789840801,-0.422899597290149,4.60724607186638,-0.475743732994747,FALSE,FALSE,FALSE,FALSE,TRUE,731336.342336902
"DIM_2_B4","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",21983,73,87,0.247143098036097,-0.0269383332354995,-0.167341840592083,1,19.4357395148331,"5","Thrombocytes","#CC79A7",3.92483924393727,-0.141743972410683,3.74437385235684,0.0310992592176069,FALSE,FALSE,FALSE,FALSE,TRUE,729742.813314275
"DIM_2_B5","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",33470,162,58,0.126043274057998,0.021744891796099,-0.0385190051026996,1,18.1173330593541,"3","HSPC","#009E73",2.78888475302869,0.37709631821435,2.20437513204499,0.327584305901654,FALSE,FALSE,TRUE,FALSE,FALSE,938434.642446676
"DIM_2_B6","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",30203,80,138,0.265552298682514,-0.0278189079606271,-0.189703957918679,1,20.4562472850407,"5","Thrombocytes","#CC79A7",4.82627945428508,-0.619828041295307,5.03784845507221,-0.719999007311003,FALSE,FALSE,FALSE,FALSE,TRUE,709727.176698714
"DIM_2_B7","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22852,108,61,0.167150015890051,-0.0199932096715186,-0.0687642549449062,1,19.5557373103817,"5","Thrombocytes","#CC79A7",4.06925601824666,-0.130330739905053,3.80019388202888,-0.00259489070467843,FALSE,FALSE,FALSE,FALSE,TRUE,905518.295321162
"DIM_2_B8","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",28259,85,152,0.239125805860593,-0.0241935363654363,-0.166807558111447,1,20.7884114838612,"5","Thrombocytes","#CC79A7",5.11186992910411,-0.79123930041254,5.16331993328759,-0.787568872110741,FALSE,FALSE,FALSE,FALSE,TRUE,724475.259237589
"DIM_2_B9","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31250,76,93,0.229807097799245,-0.0261823445981281,-0.146320807504276,1,19.9363014524114,"5","Thrombocytes","#CC79A7",4.38241786664068,-0.349240760537978,4.66066374961281,-0.506321230576007,FALSE,FALSE,FALSE,FALSE,TRUE,840851.038931364
"DIM_2_B10","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",30360,176,316,0.0360653414663274,0.0694514748544227,0.00972771162581049,1,16.8781055997242,"3","HSPC","#009E73",1.55466717821746,0.264890872069423,1.05079025444143,0.220215160783093,FALSE,FALSE,TRUE,FALSE,FALSE,939749.685344334
"DIM_2_B11","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",17856,80,73,0.222930494881976,-0.0228941980597211,-0.128304887519839,1,19.9253462696498,"5","Thrombocytes","#CC79A7",4.36605956419616,-0.354804189290145,4.64999722359861,-0.500194531412442,FALSE,FALSE,FALSE,FALSE,TRUE,928202.006770249
"DIM_2_B12","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",21553,95,45,0.0270889328814707,0.0655142535986585,0.0203743794608693,1,16.2147735375498,"3","HSPC","#009E73",0.894771077973294,0.199683731842321,-0.149760507744549,0.117662352264575,FALSE,FALSE,TRUE,FALSE,FALSE,950460.917621404
"DIM_2_C1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27275,78,214,0.280000515807258,-0.0333828985491162,-0.1983787742716,1,21.0002515761955,"5","Thrombocytes","#CC79A7",5.31006603230312,-0.86983936003872,5.34172415075541,-0.87955221640516,FALSE,FALSE,FALSE,FALSE,TRUE,744373.788751483
"DIM_2_C2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",33560,119,178,0.265677959552301,-0.0298264065493503,-0.182724523475916,1,20.2522094580153,"5","Thrombocytes","#CC79A7",4.66421331571578,-0.492934312497498,4.25524966977211,-0.264411851491644,FALSE,FALSE,FALSE,FALSE,TRUE,776360.547692479
"DIM_2_C3","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",29253,41,47,0.226015487106974,-0.0206347621492864,-0.155429687530877,1,20.1008447752131,"5","Thrombocytes","#CC79A7",4.53799147171411,-0.408754251214951,4.04542246380045,-0.145494458480527,FALSE,FALSE,FALSE,FALSE,TRUE,825175.946491098
"DIM_2_C4","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",28499,68,91,0.250882100291619,-0.03144183699485,-0.156889342359996,1,21.4545761475947,"5","Thrombocytes","#CC79A7",5.74196672301485,-1.01744563241393,5.79729405462597,-1.09692956033272,FALSE,FALSE,FALSE,FALSE,TRUE,779716.030786024
"DIM_2_C5","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31806,132,60,0.0939155174983995,0.039653352210738,0.0197403921968902,1,17.9150237572032,"3","HSPC","#009E73",2.58722964632158,0.35718893321675,2.50551737600875,0.350070937495072,FALSE,FALSE,TRUE,FALSE,FALSE,993757.981616057
"DIM_2_C6","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",14193,66,76,0.227430527504214,-0.0365688608870686,-0.132141033891657,1,20.0414808873667,"5","Thrombocytes","#CC79A7",4.46857899307485,-0.410084401098698,4.7139076755265,-0.536839302486394,FALSE,FALSE,FALSE,FALSE,TRUE,641185.046387634
"DIM_2_C7","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",26662,132,87,0.0197254734239642,0.0315185738816497,0.0390162623215091,1,16.3215772600095,"3","HSPC","#009E73",0.997164412737354,0.249232760072717,-1.1422224628441,0.0229735478309103,FALSE,FALSE,TRUE,FALSE,FALSE,982919.578726773
"DIM_2_C8","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24037,139,132,0.242992735921962,-0.00457394666405301,-0.167043393447607,1,20.2085871137087,"5","Thrombocytes","#CC79A7",4.61867360918675,-0.484675313876993,4.499786896688,-0.414347741967246,FALSE,FALSE,FALSE,FALSE,TRUE,896889.275624158
"DIM_2_C9","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",26099,56,193,0.266165908600643,-0.0366621449060186,-0.183040826732472,1,21.3998675925136,"5","Thrombocytes","#CC79A7",5.661426436265,-1.06221229556481,5.55263694115197,-0.983437698180698,FALSE,FALSE,FALSE,FALSE,TRUE,697242.057159522
"DIM_2_C10","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24544,149,66,0.0379712674070733,0.0636089721732787,0.00224537663784251,1,16.8579592115645,"3","HSPC","#009E73",1.53467458979456,0.262389648302,0.934136208213555,0.208630744551546,FALSE,FALSE,TRUE,FALSE,FALSE,930409.773268416
"DIM_2_C11","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",8954,28,65,0.0336445240093067,-0.0189435415219394,0.0892758192972291,1,19.3817369469973,"5","Thrombocytes","#CC79A7",3.82346556152927,-0.204707097068664,4.54280527370815,-0.43902550381402,FALSE,FALSE,FALSE,FALSE,TRUE,811660.771233647
"DIM_2_C12","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",20454,118,76,0.219715128505742,-0.0157650183566873,-0.137821828910973,1,20.4411448265418,"5","Thrombocytes","#CC79A7",4.81921104349729,-0.60215418819686,4.94326840546117,-0.668758245391638,FALSE,FALSE,FALSE,FALSE,TRUE,803870.48364417
"DIM_2_D1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24849,76,153,0.257231422117057,-0.0390601006771365,-0.17682157542871,1,20.9973882606527,"5","Thrombocytes","#CC79A7",5.32456644816831,-0.835240391770878,4.42564208742343,-0.369277855974141,FALSE,FALSE,FALSE,FALSE,TRUE,710377.934684122
"DIM_2_D2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",20296,91,118,0.255347978444796,-0.0424092457127129,-0.161262726758958,1,20.7415892314011,"5","Thrombocytes","#CC79A7",5.08159763574936,-0.748504871594844,4.47848264934789,-0.401723238055356,FALSE,FALSE,FALSE,FALSE,TRUE,694886.229053641
"DIM_2_D3","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24801,106,170,0.275507064217232,-0.0369017715357236,-0.190681525796093,1,22.4008917100415,"5","Thrombocytes","#CC79A7",6.58136708216605,-1.45676553418145,6.76456269712031,-1.53623707293175,FALSE,FALSE,FALSE,FALSE,TRUE,725749.585541377
"DIM_2_D5","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",28658,137,128,0.183042365877088,0.00200692714967862,-0.0913419224246035,1,19.5146527236239,"5","Thrombocytes","#CC79A7",4.02165950626374,-0.131522934865467,3.78901056504995,0.00410024761810082,FALSE,FALSE,FALSE,FALSE,TRUE,877396.972381173
"DIM_2_D6","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",45056,201,133,0.217705075744288,0.0145811495513825,-0.15136347130252,1,19.29720796114,"5","Thrombocytes","#CC79A7",3.83147238664034,-0.0260739589429291,3.64505277884952,0.0937650090060525,FALSE,FALSE,FALSE,FALSE,TRUE,887165.075992042
"DIM_2_D7","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",36859,101,254,0.24149682103655,-0.0200166992399912,-0.162770246057378,1,21.0789562366758,"5","Thrombocytes","#CC79A7",5.39037826444214,-0.885418411064477,4.40450225326014,-0.356149425809996,FALSE,FALSE,FALSE,FALSE,TRUE,929934.65383992
"DIM_2_D8","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",25344,76,180,0.28319550253088,-0.0392370824033442,-0.20846369230308,1,22.6185359964499,"5","Thrombocytes","#CC79A7",6.78714933402601,-1.5276949293235,6.63246986315658,-1.48213957449929,FALSE,FALSE,FALSE,FALSE,TRUE,698788.96597246
"DIM_2_D9","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",23105,74,42,0.217846192491974,0.00133680967560561,-0.146368341837335,1,20.0316105966592,"5","Thrombocytes","#CC79A7",4.43643536452715,-0.443669782227422,4.75614512525488,-0.561187421548466,FALSE,FALSE,FALSE,FALSE,TRUE,830041.719893778
"DIM_2_D11","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31658,95,106,0.164449753362594,0.00295290001217943,-0.0756612711046214,1,18.820467100727,"5","Thrombocytes","#CC79A7",3.42822066909931,0.228353060361672,3.43596066626019,0.229131655015721,FALSE,FALSE,FALSE,FALSE,TRUE,945814.884620359
"DIM_2_D12","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27928,58,101,0.23892232704,-0.0251874427885673,-0.156409177511108,1,20.4462342037519,"5","Thrombocytes","#CC79A7",4.8147771745708,-0.619506566300334,4.90129952859508,-0.645951569129092,FALSE,FALSE,FALSE,FALSE,TRUE,682929.749415141
"DIM_2_E1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24851,106,36,0.108061757297713,0.0208043972911953,-0.00297788072274832,1,17.8110792605312,"3","HSPC","#009E73",2.48280766140052,0.360831389066609,2.52536357973052,0.351341726505462,FALSE,FALSE,TRUE,FALSE,FALSE,907901.480166948
"DIM_2_E2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22020,79,130,0.234075631054779,-0.0351223710467157,-0.132249763517481,1,20.3426247070051,"5","Thrombocytes","#CC79A7",4.74727221066937,-0.529956851119691,4.12350892194985,-0.188860357917342,FALSE,FALSE,FALSE,FALSE,TRUE,787127.384901544
"DIM_2_E3","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",28266,157,45,0.09451885321612,0.038750197095385,0.0101510644931163,1,17.548423716174,"3","HSPC","#009E73",2.22318303606799,0.311103559033913,1.5190185734333,0.266298488778473,FALSE,FALSE,TRUE,FALSE,FALSE,958327.101979791
"DIM_2_E4","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",25336,68,90,0.255847023437605,-0.0285596301034955,-0.164688960080394,1,20.3887905681106,"5","Thrombocytes","#CC79A7",4.7782068376333,-0.568720093869942,4.27684150222352,-0.277320608772764,FALSE,FALSE,FALSE,FALSE,TRUE,777875.361404708
"DIM_2_E5","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",29225,54,265,0.234229778168024,-0.0135759803660875,-0.163606589213282,1,20.7583724406697,"5","Thrombocytes","#CC79A7",5.06931181156098,-0.805979523847841,5.26826443380476,-0.841965850436752,FALSE,FALSE,FALSE,FALSE,TRUE,721687.197267019
"DIM_2_E6","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",25166,68,100,0.275837515010938,-0.0266492325331656,-0.194091709048155,1,21.9813378992165,"5","Thrombocytes","#CC79A7",6.19264260401632,-1.2986501425503,5.999739994153,-1.19068195362111,FALSE,FALSE,FALSE,FALSE,TRUE,658313.419570462
"DIM_2_E7","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",36551,103,45,0.0295766473480158,0.0501400966533593,0.0396101374152508,1,16.2343182691797,"3","HSPC","#009E73",0.915085729573335,0.192491870984581,-0.0695113105065752,0.124858330798051,FALSE,FALSE,TRUE,FALSE,FALSE,931502.031275243
"DIM_2_E8","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",25877,71,68,0.224678533389322,-0.0186967991729053,-0.138097260866118,1,20.1733168912616,"5","Thrombocytes","#CC79A7",4.59280410017418,-0.458890916768317,4.24442439871204,-0.257984416205726,FALSE,FALSE,FALSE,FALSE,TRUE,934803.797042518
"DIM_2_E9","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",31742,72,317,0.246586110130772,-0.0358352497582977,-0.160527586354462,1,21.1454693092134,"5","Thrombocytes","#CC79A7",5.4334904430035,-0.947821486102145,5.1213866446275,-0.765473171588648,FALSE,FALSE,FALSE,FALSE,TRUE,777034.694181103
"DIM_2_E10","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22404,103,70,0.051874947185817,0.0475948798679868,0.0141914892740717,1,17.0781830692335,"3","HSPC","#009E73",1.75584444780274,0.261466505419903,1.43269922851853,0.257965326355039,FALSE,FALSE,TRUE,FALSE,FALSE,928978.048302962
"DIM_2_E11","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27555,71,133,0.254183566401282,-0.0234143802586579,-0.185707577216991,1,20.547003413648,"5","Thrombocytes","#CC79A7",4.90562341280982,-0.664918205305536,5.04833605716933,-0.72568746217246,FALSE,FALSE,FALSE,FALSE,TRUE,703492.634211721
"DIM_2_E12","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",34329,145,129,0.240688714452847,-0.0174744208461603,-0.181836338474581,1,19.7194325842779,"5","Thrombocytes","#CC79A7",4.22496453432664,-0.188828397589805,3.90019155934968,-0.0626564242739142,FALSE,FALSE,FALSE,FALSE,TRUE,807569.307132134
"DIM_2_F1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",30505,50,134,0.247469150925529,-0.0331151852053976,-0.154228223596151,1,21.3104176582,"5","Thrombocytes","#CC79A7",5.58616620534625,-1.01163863360923,5.43637106698818,-0.927307244622244,FALSE,FALSE,FALSE,FALSE,TRUE,737769.242746914
"DIM_2_F2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27075,48,47,0.215499883976202,-0.0402987724763383,-0.102125385111617,1,20.4456172685578,"5","Thrombocytes","#CC79A7",4.84388067645958,-0.56952271382711,4.15691614100405,-0.207400319765175,FALSE,FALSE,FALSE,FALSE,TRUE,690874.319433896
"DIM_2_F3","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",29090,75,71,0.229119595932099,-0.0261165064498969,-0.153826933557826,1,20.5019358183686,"5","Thrombocytes","#CC79A7",4.86916114480426,-0.637359002014043,4.9117780410548,-0.65168193034465,FALSE,FALSE,FALSE,FALSE,TRUE,858245.044761664
"DIM_2_F4","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27144,130,79,0.205274692764061,0.00498291014142693,-0.116407232687315,1,19.8809431723517,"5","Thrombocytes","#CC79A7",4.31971238639883,-0.345327943033108,4.62864202396365,-0.487966045538703,FALSE,FALSE,FALSE,FALSE,TRUE,910168.922131999
"DIM_2_F5","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24805,105,48,0.194622685024602,0.00886564284911757,-0.130020185433507,1,19.5152477724377,"5","Thrombocytes","#CC79A7",3.9765070323313,-0.213676896129901,4.53200747929279,-0.432892898406919,FALSE,FALSE,FALSE,FALSE,TRUE,875772.767780775
"DIM_2_F6","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",17051,88,205,0.242091541034051,-0.0176934545789893,-0.166532378614663,1,20.0839072801798,"5","Thrombocytes","#CC79A7",4.51377205567071,-0.417074121828706,4.5212302849299,-0.426744711824342,FALSE,FALSE,FALSE,FALSE,TRUE,877196.868364321
"DIM_2_F7","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24588,70,170,0.231896116745899,-0.0414823369393435,-0.136526288142817,1,21.2283530296398,"5","Thrombocytes","#CC79A7",5.51512848521054,-0.969875445682015,5.42586102073567,-0.92204672301163,FALSE,FALSE,FALSE,FALSE,TRUE,704766.81604693
"DIM_2_F8","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",27117,53,82,0.249442621752068,-0.0210341888908808,-0.188737309227706,1,20.9110488864846,"5","Thrombocytes","#CC79A7",5.23367314929327,-0.823370826619053,5.10052323848092,-0.754176039147682,FALSE,FALSE,FALSE,FALSE,TRUE,746013.355801597
"DIM_2_F9","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",25803,91,129,0.276105349264476,-0.041760883571471,-0.191048167546761,1,22.4388198230971,"5","Thrombocytes","#CC79A7",6.61792210354179,-1.46764273954068,6.59987681874939,-1.46806981329531,FALSE,FALSE,FALSE,FALSE,TRUE,764422.514537409
"DIM_2_F10","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",24953,142,30,0.12561698910103,0.0271256403845416,-0.0339824542574506,1,17.8950766523008,"3","HSPC","#009E73",2.56831831467068,0.339438057272871,2.44577196492829,0.345982709966661,FALSE,FALSE,TRUE,FALSE,FALSE,979551.30041928
"DIM_2_F11","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",20841,57,47,0.233344117539975,-0.0285570255745847,-0.140462757000453,1,20.523086214529,"5","Thrombocytes","#CC79A7",4.8805845711529,-0.660581848263524,4.92227150115645,-0.657381422299292,FALSE,FALSE,FALSE,FALSE,TRUE,850674.908977848
"DIM_2_F12","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",22000,110,87,0.272703693380637,-0.0263861908666184,-0.212301348160115,1,21.2327623718359,"5","Thrombocytes","#CC79A7",5.52347475390959,-0.962611469826609,5.3942986140264,-0.906155153988815,FALSE,FALSE,FALSE,FALSE,TRUE,873875.2110328
"DIM_2_G1","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",30682,75,203,0.236529313331464,-0.0288038067925858,-0.148927070455653,1,20.5667383760451,"5","Thrombocytes","#CC79A7",4.92628707764826,-0.668230739803732,5.0796965431606,-0.74278596869057,FALSE,FALSE,FALSE,FALSE,TRUE,733876.534974008
"DIM_2_G2","DIM_CD41_2","Tg(cd41:eGFP)","Tg(cd41:eGFP)",36158,170,79,0.189037177960825,-0.00081583088865799,-0.10349397930182,1,19.2902789597215,"5","Thrombocytes","#CC79A7",3.83296864473099,-0.0101059670823406,3.5350601343763,0.164676006057851,FALSE,FALSE,FALSE,FALSE,TRUE,975382.3357863
